date,cpi_index,pct_change_mom,pct_change_yoy
2005-08-01,86.1,0.0,0.7017543859649145
2005-09-01,86.0,-0.11614401858303092,0.4672897196261738
2005-10-01,86.4,0.46511627906977715,0.11587485515645035
2005-11-01,86.4,0.0,0.34843205574914826
2005-12-01,86.5,0.11574074074074403,0.2317497103128563
2006-01-01,87.2,0.8092485549132888,0.92592592592593
2006-02-01,87.5,0.34403669724769603,0.9227220299884653
2006-03-01,87.6,0.11428571428571122,0.6896551724137945
2006-04-01,88.3,0.7990867579908745,2.0809248554913173
2006-05-01,88.3,0.0,1.8454440599769306
2006-06-01,88.5,0.22650056625141968,2.430555555555558
2006-07-01,87.8,-0.7909604519774072,1.9744483159117365
2006-08-01,88.6,0.9111617312072884,2.9036004645760727
2006-09-01,88.8,0.22573363431150906,3.2558139534883734
2006-10-01,88.9,0.11261261261261701,2.893518518518512
2006-11-01,88.8,-0.11248593925760053,2.777777777777768
2006-12-01,88.3,-0.5630630630630629,2.0809248554913173
2007-01-01,88.4,0.11325028312572094,1.3761467889908285
2007-02-01,90.0,1.8099547511312153,2.857142857142847
2007-03-01,90.7,0.7777777777777883,3.5388127853881457
2007-04-01,91.0,0.330760749724357,3.05775764439411
2007-05-01,90.7,-0.3296703296703285,2.7180067950169917
2007-06-01,90.4,-0.3307607497243681,2.1468926553672274
2007-07-01,90.4,0.0,2.9612756264236983
2007-08-01,90.0,-0.4424778761062065,1.5801354401805856
2007-09-01,89.8,-0.22222222222222365,1.1261261261261257
2007-10-01,91.1,1.4476614699331813,2.474690663667034
2007-11-01,91.2,0.1097694840834329,2.7027027027027195
2007-12-01,91.1,-0.10964912280703176,3.171007927519809
2008-01-01,90.7,-0.4390779363336872,2.601809954751122
2008-02-01,91.2,0.5512679162072764,1.333333333333342
2008-03-01,91.5,0.3289473684210398,0.8820286659316334
2008-04-01,92.0,0.5464480874316946,1.098901098901095
2008-05-01,92.2,0.21739130434783593,1.6538037486218293
2008-06-01,92.3,0.10845986984815426,2.101769911504414
2008-07-01,92.6,0.3250270855904569,2.433628318584069
2008-08-01,93.1,0.5399568034557323,3.4444444444444278
2008-09-01,92.8,-0.3222341568206222,3.340757238307357
2008-10-01,93.7,0.969827586206895,2.8540065861690556
2008-11-01,94.0,0.32017075773744796,3.0701754385964897
2008-12-01,92.6,-1.4893617021276673,1.6465422612513825
2009-01-01,93.7,1.1879049676025932,3.3076074972436587
2009-02-01,94.5,0.8537886872998834,3.6184210526315708
2009-03-01,94.5,0.0,3.2786885245901676
2009-04-01,94.5,0.0,2.717391304347827
2009-05-01,94.0,-0.5291005291005346,1.9522776572667988
2009-06-01,94.9,0.9574468085106425,2.8169014084507227
2009-07-01,94.9,0.0,2.4838012958963374
2009-08-01,94.6,-0.31612223393046035,1.6111707841031109
2009-09-01,94.1,-0.5285412262156397,1.400862068965525
2009-10-01,95.3,1.2752391073326264,1.707577374599789
2009-11-01,95.1,-0.20986358866736943,1.1702127659574346
2009-12-01,95.1,0.0,2.699784017278617
2010-01-01,95.7,0.630914826498441,2.134471718249742
2010-02-01,96.0,0.31347962382444194,1.5873015873015817
2010-03-01,96.4,0.4166666666666652,2.0105820105820182
2010-04-01,97.0,0.6224066390041472,2.645502645502651
2010-05-01,96.8,-0.20618556701030855,2.9787234042553123
2010-06-01,97.2,0.4132231404958775,2.4236037934667998
2010-07-01,96.9,-0.30864197530864335,2.1074815595363505
2010-08-01,96.8,-0.10319917440660964,2.3255813953488413
2010-09-01,97.7,0.9297520661157188,3.825717321997879
2010-10-01,97.7,0.0,2.518363064008411
2010-11-01,97.5,-0.20470829068577334,2.5236593059936974
2010-12-01,98.2,0.7179487179487243,3.259726603575186
2011-01-01,99.2,1.0183299389002087,3.6572622779519337
2011-02-01,100.0,0.8064516129032251,4.166666666666674
2011-03-01,99.7,-0.30000000000000027,3.4232365145228094
2011-04-01,99.1,-0.6018054162487574,2.1649484536082397
2011-05-01,99.8,0.7063572149344166,3.0991735537190035
2011-06-01,99.8,0.0,2.6748971193415683
2011-07-01,99.7,-0.10020040080159776,2.8895768833849367
2011-08-01,99.7,0.0,2.9958677685950397
2011-09-01,100.3,0.6018054162487463,2.6612077789150312
2011-10-01,100.6,0.29910269192421346,2.9682702149437024
2011-11-01,100.1,-0.497017892644136,2.6666666666666616
2011-12-01,99.9,-0.19980019980019303,1.731160896130346
2012-01-01,100.2,0.30030030030030463,1.0080645161290258
2012-02-01,101.2,0.9980039920159722,1.200000000000001
2012-03-01,100.7,-0.49407114624505644,1.0030090270812364
2012-04-01,101.0,0.2979145978152964,1.9172552976791213
2012-05-01,100.8,-0.1980198019801982,1.002004008016022
2012-06-01,99.9,-0.8928571428571397,0.10020040080160886
2012-07-01,99.7,-0.2002002002002068,0.0
2012-08-01,99.8,0.10030090270811698,0.10030090270811698
2012-09-01,101.5,1.7034068136272618,1.1964107676969205
2012-10-01,101.1,-0.3940886699507429,0.497017892644136
2012-11-01,101.9,0.791295746785381,1.798201798201804
2012-12-01,101.6,-0.29440628066733643,1.7017017017016967
2013-01-01,100.7,-0.8858267716535306,0.4990019960079861
2013-02-01,101.2,0.49652432969216065,0.0
2013-03-01,100.5,-0.6916996047430901,-0.19860973187686426
2013-04-01,101.0,0.4975124378109541,0.0
2013-05-01,100.7,-0.2970297029702973,-0.09920634920634885
2013-06-01,100.9,0.19860973187686426,1.0010010010010006
2013-07-01,100.8,-0.09910802775026095,1.1033099297893534
2013-08-01,100.7,-0.09920634920634885,0.9018036072144353
2013-09-01,101.5,0.7944389275074348,0.0
2013-10-01,100.9,-0.5911330049261032,-0.19782393669632858
